r_0083	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate synthase
r_0084	5-formethyltetrahydrofolate cyclo-ligase
r_0085	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase
r_0086	5-methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase
r_0087	5-methylthioribose-1-phosphate isomerase
r_0088	5PP-IP5 pyrophosphorylation to 4,5-PP2-IP4
r_0089	5PP-IP5 pyrophosphorylation to 5,6-PP2-IP4
r_0090	6-phosphofructo-2-kinase
r_0091	6-phosphogluconolactonase
r_0092	6PP-IP5 depyrophosphorylation to IP6
r_0093	6PP-IP5 pyrophosphorylation to 5,6-PP2-IP4
r_0094	8-amino-7-oxononanoate synthase
r_0095	acetaldehyde condensation
r_0096	acetohydroxy acid isomeroreductase
r_0097	acetolactate synthase
r_0099	acetyl-CoA ACP transacylase
r_0100	acetyl-CoA C-acyltransferase (palmitoyl-CoA)
r_0101	acetyl-CoA C-acyltransferase (tetracosanoyl-CoA)
r_0102	acetyl-CoA C-acyltransferase (myristoyl-CoA)
r_0103	acetyl-CoA C-acetyltransferase
r_0104	acetyl-CoA C-acetyltransferase
r_0105	acetyl-CoA C-acyltransferase (lauroyl-CoA)
r_0106	acetyl-CoA C-acyltransferase (octanoyl-CoA)
r_0107	acetyl-CoA C-acyltransferase (decanoyl-CoA)
r_0108	acetyl-Coa carboxylase
r_0109	acetyl-CoA carboxylase, reaction
r_0111	acetyl-CoA hydrolase
r_0112	acetyl-CoA synthetase
r_0113	acetyl-CoA synthetase
r_0114	acetyl-CoA synthetase nuclear
r_0115	acetylglutamate kinase
r_0116	acid phosphatase (secreted)
r_0117	aconitase
r_0118	acteylornithine transaminase
r_0119	acyl carrier protein synthase
r_0120	acyl-CoA oxidase (decanoyl-CoA)
r_0121	acyl-CoA oxidase (dodecanoyl-CoA)
r_0122	acyl-CoA oxidase (hexacosanoyl-CoA)
r_0123	acyl-CoA oxidase (hexadecanoyl-CoA)
r_0124	acyl-CoA oxidase (octadecanoyl-CoA)
r_0125	acyl-CoA oxidase (tetradecanoyl-CoA)
r_0126	acyl-CoA:sterol acyltransferase (oleoyl-CoA:episterol), ER membrane
r_0127	acyl-CoA:sterol acyltransferase (oleoyl-CoA:ergosterol), ER membrane
r_0128	acyl-CoA:sterol acyltransferase (oleoyl-CoA:fecosterol), ER membrane
r_0129	acyl-CoA:sterol acyltransferase (oleoyl-CoA:lanosterol), ER membrane
r_0130	acyl-CoA:sterol acyltransferase (oleoyl-CoA:zymosterol), ER membrane
r_0131	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:episterol), ER membrane
r_0132	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:ergosterol), ER membrane
r_0133	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:fecosterol), ER membrane
r_0134	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:lanosterol), ER membrane
r_0135	acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:zymosterol), ER membrane
r_0137	acylation of GPI inositol at 2 position, GPI-anchor assembly, step 3
r_0138	adenine deaminase
r_0139	adenine phosphoribosyltransferase
r_0140	adenosine deaminase
r_0142	adenosine kinase
r_0143	adenosine monophosphate deaminase
r_0144	adenosylhomocysteinase
r_0145	adenosylmethionine decarboxylase
r_0146	adenosylmethionine-8-amino-7-oxononanoate transaminase
r_0147	adenylate cyclase
r_0148	adenylate kinase
r_0149	adenylate kinase
r_0150	adenylate kinase (GTP)
r_0151	adenylosuccinate lyase (AICAR)
r_0152	adenylosuccinate lyase
r_0153	adenylosuccinate synthase
r_0154	adenylyl-sulfate kinase
r_0155	ADP-ribose 2,3-cyclic phosphodiesterase
r_0156	alanine glyoxylate aminotransferase
r_0157	alanyl-tRNA synthetase
r_0158	alcohol acetyltransferase (2-methylbutanol)
r_0159	alcohol acetyltransferase (ethanol)
r_0160	alcohol acetyltransferase (isoamyl alcohol)
r_0161	alcohol acetyltransferase (isobutyl alcohol)
r_0162	alcohol acetyltransferase (phenylethanol alcohol)
r_0163	alcohol dehydrogenase (ethanol to acetaldehyde)
r_0164	alcohol dehydrogenase (glycerol, NADP)
r_0165	mitochondrial alcohol dehydrogenase
r_0166	aldehyde dehydrogenase (2-methylbutanol, NAD)
r_0167	aldehyde dehydrogenase (2-methylbutanol, NAD)
r_0168	aldehyde dehydrogenase (2-methylbutanol, NADP)
r_0169	aldehyde dehydrogenase (2-phenylethanol, NAD)
r_0170	aldehyde dehydrogenase (2-phenylethanol, NAD)
r_0171	aldehyde dehydrogenase (2-phenylethanol, NADP)
r_0172	aldehyde dehydrogenase (3-aminopropanal, NAD)
r_0173	aldehyde dehydrogenase (acetaldehyde, NADP)
r_0174	aldehyde dehydrogenase (acetylaldehyde, NAD)
r_0175	aldehyde dehydrogenase (acetylaldehyde, NADP)
r_0176	aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)
r_0177	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)
r_0178	aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)
r_0179	aldehyde dehydrogenase (isoamyl alcohol, NAD)
r_0180	aldehyde dehydrogenase (isoamyl alcohol, NAD)
r_0181	aldehyde dehydrogenase (isoamyl alcohol, NADP)
r_0182	aldehyde dehydrogenase (isobutyl alcohol, NAD)
r_0183	aldehyde dehydrogenase (isobutyl alcohol, NAD)
r_0184	aldehyde dehydrogenase (isobutyl alcohol, NADP)
r_0185	aldehyde dehydrogenase (phenylacetaldehyde, NAD)
r_0186	aldehyde dehydrogenase (tryptophol, NAD)
r_0187	aldehyde dehydrogenase (tryptophol, NAD)
r_0188	alkaline phosphatase (dihydroneopterin)
r_0189	allantoate amidinohydrolase
r_0190	allantoinase, reaction
r_0191	allophanate hydrolase
r_0192	alpha 1,2-mannosyltransferase
r_0193	alpha,alpha-trehalase
r_0194	alpha,alpha-trehalase
r_0195	alpha,alpha-trehalose-phosphate synthase (UDP-forming)
r_0198	alpha-glucosidase
r_0199	amidase
r_0200	Aminoacetone:oxygen oxidoreductase(deaminating)(flavin-containing)
r_0201	Aminobutyraldehyde dehydrogenase
r_0202	anthranilate phosphoribosyltransferase
r_0203	anthranilate synthase
r_0204	Ap4A hydrolase
r_0205	arabinose reductase
r_0206	arginase
r_0207	argininosuccinate lyase
r_0208	argininosuccinate synthase
r_0209	arginyl-tRNA synthetase
r_0210	arginyl-tRNA synthetase
r_0211	asparagine synthase (glutamine-hydrolysing)
r_0212	Asparaginyl-tRNA synthetase
r_0213	asparaginyl-tRNA synthetase, miotchondrial
r_0214	aspartate carbamoyltransferase
r_0215	aspartate kinase
r_0216	aspartate transaminase
r_0217	aspartate transaminase
r_0218	aspartate transaminase
r_0219	aspartate-semialdehyde dehydrogenase
r_0220	Aspartyl-tRNA synthetase
r_0221	Aspartyl-tRNA synthetase
r_0222	ATP adenylyltransferase
r_0223	ATP adenylyltransferase
r_0224	ATP adenylyltransferase
r_0225	ATP phosphoribosyltransferase
r_0226	ATP synthase
r_0227	ATPase, cytosolic
r_0228	beta-1,4 mannosyltransferase
r_0229	biotin synthase
r_0230	biotin-[acetyl-CoA-carboxylase] ligase
r_0231	C-14 sterol reductase
r_0233	C-22 sterol desaturase (NADP)
r_0234	C-3 sterol dehydrogenase
r_0235	C-3 sterol dehydrogenase (4-methylzymosterol)
r_0236	C-3 sterol keto reductase (4-methylzymosterol)
r_0237	C-3 sterol keto reductase (zymosterol)
r_0238	C-4 methyl sterol oxidase
r_0239	C-4 methyl sterol oxidase
r_0240	C-4 methyl sterol oxidase
r_0241	C-4 sterol methyl oxidase (4,4-dimethylzymosterol)
r_0242	C-5 sterol desaturase
r_0243	C-8 sterol isomerase
r_0244	C-s24 sterol reductase
r_0249	CAAX farnesyltransferase
r_0250	carbamoyl-phosphate synthase (glutamine-hydrolysing)
r_0252	carnitine O-acetyltransferase
r_0253	carnitine O-acetyltransferase
r_0254	carnitine O-acetyltransferase
r_0255	catalase
r_0256	catalase
r_0259	ceramide-1 hydroxylase (24C)
r_0260	ceramide-1 hydroxylase (24C)
r_0261	ceramide-1 hydroxylase (26C)
r_0262	ceramide-1 hydroxylase (26C)
r_0263	ceramide-1 synthase (24C)
r_0264	ceramide-1 synthase (26C)
r_0265	ceramide-2 synthase (24C)
r_0266	ceramide-2 synthase (26C)
r_0267	ceramide-3 synthase (24C)
r_0268	ceramide-3 synthase (26C)
r_0269	ceramide-4 synthase (24C)
r_0270	ceramide-4 synthase (26C)
r_0271	chitin deacetylase
r_0272	chitin synthase
r_0273	choline kinase
r_0274	choline phosphate cytididyltransferase
r_0278	chorismate mutase
r_0279	chorismate synthase
r_0280	cis-aconitate(3-) to isocitrate
r_0281	cis-prenyltransferase step 01
r_0282	cis-prenyltransferase step 02
r_0283	cis-prenyltransferase step 03
r_0284	cis-prenyltransferase step 04
r_0285	cis-prenyltransferase step 05
r_0286	cis-prenyltransferase step 06
r_0287	cis-prenyltransferase step 07
r_0288	cis-prenyltransferase step 08
r_0289	cis-prenyltransferase step 09
r_0290	cis-prenyltransferase step 10
r_0291	cis-prenyltransferase step 11
r_0292	cis-prenyltransferase step 12
r_0293	cis-prenyltransferase step 13
r_0294	cis-prenyltransferase step 14
r_0295	cis-prenyltransferase step 15
r_0296	cis-prenyltransferase step 16
r_0297	cis-prenyltransferase step 17
r_0298	cis-prenyltransferase step 18
r_0299	cis-prenyltransferase step 19
r_0300	citrate synthase
r_0301	citrate synthase, peroxisomal
r_0302	citrate to cis-aconitate(3-)
r_0303	citrate to cis-aconitate(3-), cytoplasmic
r_0304	coproporphyrinogen oxidase (O2 required)
r_0306	CTP synthase (glutamine)
r_0307	CTP synthase (NH3)
r_0308	cystathionine b-lyase
r_0309	cystathionine beta-synthase
r_0310	cystathionine g-lyase
r_0311	cystathionine gamma-synthase
r_0312	cysteine synthase
r_0313	cysteinyl-tRNA synthetase
r_0314	cytidine deaminase
r_0315	cytidine kinase (GTP)
r_0317	cytochrome P450 lanosterol 14-alpha-demethylase (NADP)
r_0318	cytosine deaminase
r_0319	D-arabinono-1,4-lactone oxidase
r_0320	D-arabinose 1-dehydrogenase (NAD)
r_0321	D-arabinose 1-dehydrogenase (NADP)
r_0322	D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase
r_0323	D-sorbitol dehydrogenase (D-fructose producing)
r_0326	dCMP deaminase
r_0327	dCTP deaminase
r_0328	deoxyadenosine deaminase
r_0329	deoxycytidine deaminase
r_0330	deoxyguanylate kinase (dGMP:ATP)
r_0331	deoxyhypusine synthase, cytosolic/mitochondrial
r_0332	deoxyribokinase
r_0334	dephospho-CoA kinase
r_0335	dethiobiotin synthase
r_0340	dihydroceramidase
r_0341	dihydroceramidase
r_0342	dihydroceramidase
r_0343	dihydroceramidase
r_0344	dihydrofolate reductase
r_0345	dihydrofolate reductase
r_0346	dihydrofolate synthase
r_0347	dihydroneopterin aldolase
r_0348	dihydroneopterin monophosphate dephosphorylase
r_0349	dihydroorotase
r_0350	dihydropteroate synthase
r_0351	dihydropteroate synthase
r_0352	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)
r_0353	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)
r_0354	dihydroxyacetone kinase
r_0355	dimethylallyltranstransferase
r_0356	diphosphoglyceromutase
r_0357	diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase
r_0358	diphosphoinositol-1,3,4,6-tetrakisphosphate synthase
r_0359	diphthine synthase
r_0360	dolichol kinase
r_0361	dolichyl-phosphate D-mannosyltransferase
r_0362	dolichyl-phosphate-mannose--protein mannosyltransferase
r_0363	dTMP kinase
r_0364	dUTP diphosphatase
r_0365	endopolygalacturonase
r_0366	enolase
r_0368	ethanolamine kinase
r_0369	ethyl acetate-hydrolyzing esterase
r_0370	exo-1,3-beta-glucan glucohydrase
r_0373	farnesyltranstransferase
r_0399	fatty-acid--CoA ligase (decanoate)
r_0400	fatty-acid--CoA ligase (dodecanoate)
r_0402	fatty-acid--CoA ligase (hexadecanoate)
r_0410	fatty-acid--CoA ligase (octanoate)
r_0412	fatty-acid--CoA ligase (tetradecanoate)
r_0436	ferrochelatase
r_0437	ferrocytochrome-c:hydrogen-peroxide oxidoreductase
r_0438	ferrocytochrome-c:oxygen oxidoreductase
r_0439	ubiquinol:ferricytochrome c reductase
r_0440	FMN adenylyltransferase
r_0441	FMN reductase
r_0442	FMN reductase
r_0443	formaldehyde dehydrogenase
r_0445	formate dehydrogenase
r_0446	formate-tetrahydrofolate ligase
r_0447	formate-tetrahydrofolate ligase
r_0448	fructose-2,6-bisphosphate 2-phosphatase
r_0449	fructose-bisphosphatase
r_0450	fructose-bisphosphate aldolase
r_0451	fumarase
r_0452	fumarase, cytoplasmic
r_0453	dihydoorotic acid dehydrogenase
r_0454	fumarate reductase
r_0455	soluble fumarate reductase
r_0457	g-glutamyltransferase
r_0458	galactokinase
r_0459	galactose-1-phosphate uridylyltransferase
r_0460	gamma-glutamylcysteine synthetase
r_0461	geranylgeranyltranstransferase
r_0462	geranyltranstransferase
r_0463	glucan 1,4-alpha-glucosidase
r_0464	glucan 1,4-alpha-glucosidase, vacuole
r_0465	glucosamine-6-phosphate deaminase
r_0466	glucose 6-phosphate dehydrogenase
r_0467	glucose-6-phosphate isomerase
r_0468	glutamate 5-kinase
r_0469	glutamate decarboxylase
r_0470	glutamate dehydrogenase (NAD)
r_0471	glutamate dehydrogenase (NADP)
r_0472	glutamate synthase (NADH2)
r_0473	glutamate-5-semialdehyde dehydrogenase
r_0475	glutaminase
r_0476	glutamine synthetase
r_0477	glutamine-fructose-6-phosphate transaminase
r_0478	glutaminyl-tRNA synthetase
r_0479	glutamyl-tRNA synthetase
r_0480	glutamyl-tRNA synthetase
r_0481	glutathione oxidoreductase
r_0482	glutathione oxidoreductase
r_0483	glutathione peridoxase
r_0484	glutathione peroxidase, mitochondria
r_0485	glutathione synthetase
r_0486	glyceraldehyde-3-phosphate dehydrogenase
r_0487	glycerol dehydrogenase (NADP-dependent)
r_0488	glycerol kinase
r_0489	glycerol-3-phosphatase
r_0490	glycerol-3-phosphate dehydrogenase (fad)
r_0491	glycerol-3-phosphate dehydrogenase (NAD)
r_0492	glycerol-3-phosphate dehydrogenase (NAD)
r_0497	glycerophosphodiester phosphodiesterase (glycerophosphocholine)
r_0499	glycinamide ribotide transformylase
r_0500	glycine C-acetyltransferase
r_0501	glycine cleavage system
r_0502	glycine hydroxymethyltransferase
r_0503	glycine hydroxymethyltransferase
r_0504	glycine-cleavage complex (lipoamide)
r_0505	glycine-cleavage complex (lipoamide)
r_0506	glycine-cleavage complex (lipoylprotein)
r_0507	glycine-cleavage complex (lipoylprotein)
r_0508	glycine-cleavage complex (lipoylprotein)
r_0509	glycine-cleavage system (lipoamide)
r_0510	glycogen (starch) synthase
r_0511	glycogen phosphorylase
r_0512	glycyl-tRNA synthetase
r_0514	GMP synthase
r_0518	GPI-anchor assembly, step 2
r_0519	GPI-anchor assembly, step 5
r_0520	GPI-anchor assembly, step 6
r_0521	GPI-anchor assembly, step 7
r_0522	GPI-anchor assembly, step 8
r_0523	GPI-anchor assembly, step 9
r_0524	GTP cyclohydrolase I
r_0525	GTP cyclohydrolase II
r_0526	guanine deaminase
r_0527	guanine phosphoribosyltransferase
r_0528	guanylate kinase
r_0529	guanylate kinase (GMP:dATP)
r_0530	heme O monooxygenase
r_0531	Heme O synthase
r_0532	hexaprenyldihydroxybenzoate methyltransferase
r_0533	hexokinase (D-fructose:ATP)
r_0534	hexokinase (D-glucose:ATP)
r_0535	hexokinase (D-mannose:ATP)
r_0536	histidinol dehydrogenase
r_0537	histidinol-phosphatase
r_0538	histidinol-phosphate transaminase
r_0539	histidyl-tRNA synthetase
r_0540	histidyl-tRNA synthetase
r_0541	hnRNP arginine N-methyltransferase
r_0542	homoacontinate hydratase
r_0543	homocitrate synthase
r_0544	homocysteine S-methyltransferase
r_0545	homoisocitrate dehydrogenase
r_0546	homoserine dehydrogenase (NADH)
r_0547	homoserine dehydrogenase (NADP)
r_0548	homoserine kinase
r_0549	homoserine O-trans-acetylase
r_0550	hydrogen peroxide reductase (thioredoxin)
r_0551	hydrogen peroxide reductase (thioredoxin)
r_0552	hydrogen peroxide reductase (thioredoxin)
r_0553	hydroxyacylglutathione hydrolase
r_0554	hydroxyacylglutathione hydrolase
r_0555	hydroxybenzoate octaprenyltransferase
r_0556	hydroxyethylthiazole kinase
r_0557	hydroxymethylbilane synthase
r_0558	hydroxymethylglutaryl CoA reductase
r_0559	hydroxymethylglutaryl CoA synthase
r_0560	hydroxymethylglutaryl CoA synthase
r_0561	hydroxymethylpyrimidine kinase (ATP)
r_0562	hypoxanthine phosphoribosyltransferase (Hypoxanthine)
r_0563	Imidazole-glycerol-3-phosphate synthase
r_0564	imidazoleglycerol-phosphate dehydratase
r_0565	IMP dehydrogenase
r_0566	indole-3-glycerol-phosphate synthase
r_0567	indole-3-pyruvate decarboxylase
r_0568	inorganic diphosphatase
r_0569	inorganic diphosphatase
r_0570	inosine monophosphate cyclohydrolase
r_0571	inositol-1,3,4,5,6-pentakisphosphate 2-kinase
r_0572	inositol-1,3,4,5-triphosphate 6-kinase, nucleus
r_0573	inositol-1,4,5,6- tetrakisphosphate 3-kinase, nucleus
r_0574	inositol-1,4,5-triphosphate 6-kinase, nucleus
r_0575	inositol-1,4,5-trisphosphate 3-kinase, nucleus
r_0596	IPS phospholipase C
r_0597	IPS phospholipase C
r_0598	IPS phospholipase C
r_0599	IPS phospholipase C
r_0600	IPS phospholipase C
r_0601	IPS phospholipase C
r_0602	IPS phospholipase C
r_0603	IPS phospholipase C
r_0604	IPS phospholipase C
r_0605	IPS phospholipase C
r_0606	IPS phospholipase C
r_0607	IPS phospholipase C
r_0608	IPS phospholipase C
r_0609	IPS phospholipase C
r_0610	IPS phospholipase C
r_0611	IPS phospholipase C
r_0612	IPS phospholipase C
r_0613	IPS phospholipase C
r_0614	IPS phospholipase C
r_0615	IPS phospholipase C
r_0616	IPS phospholipase C
r_0617	IPS phospholipase C
r_0618	IPS phospholipase C
r_0619	IPS phospholipase C
r_0620	IPS phospholipase C
r_0621	IPS phospholipase C
r_0622	IPS phospholipase C
r_0623	IPS phospholipase C
r_0624	IPS phospholipase C
r_0625	IPS phospholipase C
r_0626	IPS phospholipase C
r_0627	IPS phospholipase C
r_0628	IPS phospholipase C
r_0629	IPS phospholipase C
r_0630	IPS phospholipase C
r_0631	IPS phospholipase C
r_0632	IPS phospholipase C
r_0633	IPS phospholipase C
r_0634	IPS phospholipase C
r_0635	IPS phospholipase C
r_0636	IPS phospholipase C
r_0637	IPS phospholipase C
r_0638	IPS phospholipase C
r_0639	IPS phospholipase C
r_0640	IPS phospholipase C
r_0641	IPS phospholipase C
r_0642	IPS phospholipase C
r_0643	IPS phospholipase C
r_0644	IPS phospholipase C
r_0645	IPS phospholipase C
r_0646	IPS phospholipase C
r_0647	IPS phospholipase C
r_0648	IPS phospholipase C
r_0649	IPS phospholipase C
r_0650	IPS phospholipase C
r_0651	IPS phospholipase C
r_0652	IPS phospholipase C
r_0653	IPS phospholipase C
r_0654	IPS phospholipase C
r_0655	IPS phospholipase C
r_0656	isoamyl acetate-hydrolyzing esterase
r_0657	isobutyl acetate-hydrolyzing esterase
r_0658	isocitrate dehydrogenase (NAD+)
r_0659	isocitrate dehydrogenase (NADP)
r_0661	isocitrate dehydrogenase (NADP+), peroxisomal
r_0662	isocitrate lyase
r_0663	isoleucine transaminase
r_0664	isoleucine transaminase
r_0665	isoleucyl-tRNA synthetase
r_0666	isoleucyl-tRNA synthetase
r_0667	isopentenyl-diphosphate D-isomerase
r_0668	itaconate-CoA ligase (ADP-forming)
r_0669	ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate)
r_0670	kynureninase
r_0671	kynurenine 3-monooxygenase
r_0672	L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase
r_0673	L-4-hydroxyglutamate semialdehyde dehydrogenase
r_0674	L-alanine transaminase
r_0675	L-allo-threonine aldolase
r_0676	L-allo-threonine dehydrogenase
r_0678	L-aminoadipate-semialdehyde dehydrogenase (NADPH)
r_0679	L-asparaginase
r_0680	L-asparaginase
r_0681	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase
r_0682	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase
r_0683	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase
r_0687	L-hydroxyproline reductase (NADP)
r_0688	L-lactaldehyde:NADP+ 1-oxidoreductase
r_0689	L-serine deaminase
r_0690	L-serine dehydrogenase
r_0691	L-sorbitol dehydrogenase (L-sorbose-producing)
r_0692	L-threonine deaminase
r_0693	L-threonine deaminase
r_0694	L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)
r_0695	L-tyrosine N-formyltransferase
r_0696	lactaldehyde dehydrogenase
r_0697	lactoylglutathione lyase
r_0698	lanosterol synthase
r_0699	leucine transaminase
r_0700	leucine transaminase
r_0701	leucyl-tRNA synthetase
r_0702	leucyl-tRNA synthetase
r_0703	leukotriene A4 hydrolase
r_0704	leukotriene A4 hydrolase
r_0705	leukotriene A4 hydrolase
r_0706	leukotriene A4 hydrolase
r_0707	leukotriene A4 hydrolase
r_0708	leukotriene A4 hydrolase
r_0711	lysyl-tRNA synthetase
r_0712	lysyl-tRNA synthetase
r_0713	malate dehydrogenase
r_0714	malate dehydrogenase, cytoplasmic
r_0715	malate dehydrogenase, peroxisomal
r_0716	malate synthase
r_0717	malate synthase
r_0718	malic enzyme (NAD)
r_0719	malic enzyme (NADP)
r_0721	malonyl-CoA-ACP transacylase
r_0722	mannose-1-phosphate guanylyltransferase
r_0723	mannose-6-phosphate isomerase
r_0724	methenyltetrahydrifikate cyclohydrolase
r_0725	methenyltetrahydrofolate cyclohydrolase
r_0726	methionine adenosyltransferase
r_0727	methionine synthase
r_0728	methionyl-tRNA formyltransferase
r_0729	methionyl-tRNA synthetase
r_0730	methionyl-tRNA synthetase
r_0731	methylenetetrahydrofolate dehydrogenase (NAD)
r_0732	methylenetetrahydrofolate dehydrogenase (NADP)
r_0733	methylenetetrahydrofolate dehydrogenase (NADP)
r_0734	methylisocitrate lyase
r_0735	mevalonate kinase (atp)
r_0736	mevalonate kinase (ctp)
r_0737	mevalonate kinase (gtp)
r_0738	mevalonate kinase (UTP)
r_0739	mevalonate pyrophoshate decarboxylase
r_0747	MIPC synthase
r_0748	MIPC synthase
r_0749	MIPC synthase
r_0750	MIPC synthase
r_0751	MIPC synthase
r_0752	MIPC synthase
r_0753	MIPC synthase
r_0754	MIPC synthase
r_0755	MIPC synthase
r_0756	MIPC synthase
r_0757	myo-inositol 1-phosphatase
r_0758	myo-inositol-1-phosphate synthase
r_0759	N-acetyl-g-glutamyl-phosphate reductase
r_0760	N-acetylglucosamine-6-phosphate synthase
r_0761	N-acteylglutamate synthase
r_0762	N-formyl-L-kynurenine amidohydrolase
r_0763	N-formyltyrosine oxidase
r_0764	NAD diphosphatase
r_0765	NAD kinase
r_0766	NAD kinase
r_0767	NAD nucleosidase nuclear
r_0768	NAD synthase
r_0769	NAD synthase
r_0770	NADH dehydrogenase, cytosolic/mitochondrial
r_0771	NADH kinase
r_0772	NADH kinase mitochondrial
r_0773	NADH:ubiquinone oxidoreductase
r_0774	NAPRtase
r_0775	NAPRtase
r_0781	nicotinamidase
r_0782	nicotinamide N-methyltransferase
r_0783	nicotinamide-nucleotide adenylyltransferase
r_0784	nicotinamide-nucleotide adenylyltransferase
r_0785	nicotinate-nucleotide adenylyltransferase
r_0786	nicotinate-nucleotide diphosphorylase (carboxylating)
r_0787	nicotinate-nucleotide diphosphorylase (carboxylating)
r_0788	nucleoside diphosphatase
r_0789	nucleoside diphosphatase
r_0790	nucleoside diphosphatase
r_0791	nucleoside diphosphatase
r_0792	nucleoside diphosphatase
r_0793	nucleoside diphosphatase
r_0795	nucleoside diphosphate kinase
r_0796	nucleoside diphosphate kinase
r_0797	nucleoside diphosphate kinase
r_0798	nucleoside diphosphate kinase
